Site,Date_Time,DO
N0,2023-07-27 08:30:00,
N0,2023-08-09 08:30:00,
N0,2023-08-17 13:30:00,
N1,2023-07-13 07:12:00,
N1,2023-07-27 06:30:00,
N1,2023-08-17 11:15:00,
N12,2023-07-13 08:45:00,
N12,2023-07-27 07:52:00,
N12,2023-08-09 07:24:00,
N12,2023-08-17 12:30:00,
N2,2023-07-13 07:17:00,
N2,2023-07-27 06:37:00,
N2,2023-08-17 11:22:00,
N3,2023-07-13 07:21:00,
N3,2023-07-27 06:45:00,
N3,2023-08-09 06:01:00,
N3,2023-08-17 11:30:00,
N4,2023-07-13 07:27:00,
N4,2023-07-27 06:52:00,
N4,2023-08-09 06:10:00,
N4,2023-08-17 11:36:00,
NB1,2023-05-25 07:35:00,10.5
NB1,2023-05-25 07:47:00,10
NB1,2023-05-31 07:42:00,10
NB1,2023-05-31 07:53:00,10
NB1,2023-06-07 07:40:00,10.5
NB1,2023-06-07 07:50:00,9
NB1,2023-06-15 07:05:00,10.5
NB1,2023-06-15 07:16:00,9.5
NB1,2023-06-22 07:23:00,10.5
NB1,2023-06-22 07:35:00,8.5
NB1,2023-06-27 07:10:00,8.5
NB1,2023-06-27 07:20:00,8
NB1,2023-07-01 07:05:00,10
NB1,2023-07-01 07:15:00,9.5
NB1,2023-07-06 07:30:00,8.5
NB1,2023-07-06 07:40:00,7.5
NB1,2023-07-12 07:30:00,9
NB1,2023-07-12 07:40:00,7.5
NB1,2023-07-13 10:05:00,
NB1,2023-07-18 07:20:00,7.5
NB1,2023-07-18 07:31:00,7
NB1,2023-07-22 07:10:00,9.5
NB1,2023-07-22 07:20:00,9
NB1,2023-07-27 08:15:00,
NB1,2023-08-03 07:38:00,7.5
NB1,2023-08-03 07:50:00,6.5
NB1,2023-08-09 07:30:00,
NB1,2023-08-10 07:22:00,8.5
NB1,2023-08-10 07:32:00,7.5
NB1,2023-08-17 07:33:00,6
NB1,2023-08-17 07:44:00,6
NB1,2023-08-17 14:15:00,
NB1,2023-08-24 07:45:00,8.5
NB1,2023-08-24 07:56:00,8
NB1,2023-09-14 08:08:00,7.5
NB1,2023-09-14 08:18:00,8
NB1,2023-09-19 07:25:00,7.5
NB1,2023-09-19 07:35:00,7
NB1,2023-09-23 07:30:00,9
NB1,2023-09-23 07:45:00,9
NB2,2023-06-01 08:05:00,7.32
NB2,2023-06-01 08:10:00,7.07
NB2,2023-06-06 07:29:00,6.9
NB2,2023-06-06 07:32:00,6.61
NB2,2023-06-09 08:58:00,7.19
NB2,2023-06-09 08:59:00,6.62
NB2,2023-06-14 08:49:00,7.36
NB2,2023-06-14 08:51:00,7.41
NB2,2023-06-20 08:31:00,6.8
NB2,2023-06-20 08:32:00,6.72
NB2,2023-06-26 08:56:00,5.81
NB2,2023-06-26 08:57:00,5.63
NB2,2023-07-05 08:57:00,4.74
NB2,2023-07-05 08:58:00,4.55
NB2,2023-07-11 09:03:00,4.17
NB2,2023-07-11 09:04:00,4.55
NB2,2023-07-13 09:35:00,
NB2,2023-07-19 08:23:00,4.28
NB2,2023-07-19 08:24:00,3.86
NB2,2023-07-27 07:55:00,
NB2,2023-08-02 08:45:00,4.71
NB2,2023-08-02 08:47:00,4.25
NB2,2023-08-09 07:10:00,
NB2,2023-08-10 09:04:00,5.99
NB2,2023-08-10 09:06:00,4.74
NB2,2023-08-15 08:29:00,4.92
NB2,2023-08-15 08:30:00,4.61
NB2,2023-08-17 13:45:00,
NB2,2023-08-23 08:53:00,5.48
NB2,2023-08-23 08:54:00,4.76
NB3,2023-07-13 08:30:00,
NB3,2023-07-27 07:21:00,
NB3,2023-08-09 06:30:00,
NB3,2023-08-17 12:12:00,
NB3A,2023-06-01 07:30:00,7.33
NB3A,2023-06-01 07:31:00,6.91
NB3A,2023-06-05 08:50:00,7.21
NB3A,2023-06-05 08:55:00,7.16
NB3A,2023-06-09 08:43:00,7.27
NB3A,2023-06-09 08:44:00,7.39
NB3A,2023-06-14 08:24:00,7.04
NB3A,2023-06-14 08:26:00,7.28
NB3A,2023-06-20 08:00:00,7.24
NB3A,2023-06-20 08:09:00,7.24
NB3A,2023-06-26 08:22:00,6.03
NB3A,2023-06-26 08:23:00,6.03
NB3A,2023-07-05 08:32:00,5.81
NB3A,2023-07-05 08:33:00,5.38
NB3A,2023-07-11 08:41:00,5.47
NB3A,2023-07-11 08:42:00,5.39
NB3A,2023-07-18 08:40:00,5.6
NB3A,2023-07-18 08:42:00,4.48
NB3A,2023-07-18 08:42:00,6
NB3A,2023-07-23 07:53:00,7
NB3A,2023-07-23 08:02:00,7
NB3A,2023-07-23 08:12:00,7
NB3A,2023-07-28 08:51:00,7.5
NB3A,2023-08-03 08:52:00,7
NB3A,2023-08-11 08:33:00,7.5
NB3A,2023-08-15 08:17:00,7
NB3A,2023-08-24 07:42:00,6.5
NB3A,2023-08-29 06:42:00,7
NB3A,2023-09-02 08:30:00,6
NB5,2023-07-27 06:08:00,
NB5,2023-08-17 11:59:00,
NB6,2023-05-25 05:45:00,8.03
NB6,2023-05-25 05:46:00,7.69
NB6,2023-05-31 07:34:00,7.5
NB6,2023-05-31 07:35:00,7.32
NB6,2023-06-05 06:06:00,7.2
NB6,2023-06-05 06:08:00,7.11
NB6,2023-06-08 07:15:00,7.19
NB6,2023-06-08 07:16:00,7.03
NB6,2023-06-14 05:24:00,7.48
NB6,2023-06-14 05:25:00,7.15
NB6,2023-06-20 05:54:00,7.12
NB6,2023-06-20 05:55:00,6.78
NB6,2023-06-26 07:41:00,6.2
NB6,2023-06-26 07:42:00,5.9
NB6,2023-07-13 08:50:00,
NB6,2023-07-27 06:56:00,
NB6,2023-08-09 06:50:00,
NB6,2023-08-17 11:52:00,
NB6,2023-08-30 05:35:00,6.22
NB6,2023-08-30 05:38:00,6.15
NB6,2023-09-06 05:32:00,7.55
NB6,2023-09-06 05:33:00,6.2
NB6,2023-09-18 06:18:00,6.36
NB6,2023-09-18 06:19:00,6.22
NB6,2023-09-27 08:31:00,6.88
NB6,2023-09-27 08:32:00,6.85
NB6,2023-10-10 07:45:00,7.39
NB6,2023-10-10 07:46:00,7.11
NB7,2023-07-13 07:45:00,
NB7,2023-07-27 06:05:00,
NB7,2023-08-09 05:30:00,
NB7,2023-08-17 11:45:00,
NM1,2023-05-26 06:40:00,5
NM1,2023-06-01 08:30:00,8
NM1,2023-06-06 06:40:00,6
NM1,2023-06-10 07:15:00,7
NM1,2023-06-15 08:15:00,8.5
NM1,2023-06-21 07:20:00,7
NM1,2023-06-27 07:15:00,5
NM1,2023-07-01 07:30:00,10
NM1,2023-07-06 06:20:00,3
NM1,2023-07-12 07:05:00,4.5
NM1,2023-07-13 08:15:00,
NM1,2023-07-13 08:15:00,
NM1,2023-07-13 08:16:00,
NM1,2023-07-18 07:05:00,6.5
NM1,2023-07-22 08:15:00,2.5
NM1,2023-07-22 08:37:00,4.5
NM1,2023-07-22 09:00:00,6.5
NM1,2023-07-27 07:05:00,
NM1,2023-07-28 06:35:00,3
NM1,2023-08-03 06:15:00,2.5
NM1,2023-08-09 06:34:00,
NM1,2023-08-10 06:06:00,5
NM1,2023-08-16 07:25:00,6.5
NM1,2023-08-17 12:45:00,
NM1,2023-08-24 06:20:00,3
NM1,2023-08-29 08:10:00,7
NM1,2023-09-02 07:05:00,3.5
NM1,2023-09-07 07:53:00,6
NM1,2023-09-13 07:30:00,7.5
NM1,2023-09-18 07:10:00,7
NM1,2023-09-23 07:00:00,7.5
NR1,2023-05-26 06:11:00,8
NR1,2023-06-01 06:04:00,6.5
NR1,2023-06-01 06:30:00,6.5
NR1,2023-06-06 06:09:00,6
NR1,2023-06-09 06:09:00,5.5
NR1,2023-06-15 06:09:00,6.5
NR1,2023-06-15 06:27:00,6
NR1,2023-06-21 06:09:00,4
NR1,2023-06-27 06:07:00,5.5
NR1,2023-06-27 06:26:00,5.5
NR1,2023-06-30 06:07:00,5
NR1,2023-06-30 06:23:00,6
NR1,2023-07-06 06:08:00,7
NR1,2023-07-12 06:07:00,4
NR1,2023-07-12 06:24:00,5
NR1,2023-07-13 08:22:00,
NR1,2023-07-13 08:22:00,
NR1,2023-07-13 08:23:00,
NR1,2023-07-18 06:10:00,3.5
NR1,2023-07-22 06:07:00,3.5
NR1,2023-07-22 06:14:00,3.5
NR1,2023-07-22 06:22:00,3.5
NR1,2023-07-27 07:03:00,
NR1,2023-08-03 06:04:00,3.5
NR1,2023-08-09 06:45:00,
NR1,2023-08-10 06:03:00,5
NR1,2023-08-10 06:17:00,4.5
NR1,2023-08-16 06:03:00,5
NR1,2023-08-17 11:58:00,
NR1,2023-08-24 06:04:00,6
NR1,2023-08-29 06:08:00,6
NR1,2023-08-29 06:23:00,7
NR1,2023-09-01 06:08:00,4.5
NR1,2023-09-07 06:12:00,4
NR1,2023-09-13 06:11:00,4
NR1,2023-09-13 06:26:00,4.5
NR1,2023-09-19 06:15:00,7
NR1,2023-09-22 06:30:00,5.5
NR2,2023-06-02 07:50:00,6
NR2,2023-06-06 08:50:00,6.78
NR2,2023-06-16 07:34:00,5.96
NR2,2023-06-21 07:23:00,6.9
NR2,2023-06-28 07:53:00,6.6
NR2,2023-07-06 08:23:00,6.08
NR2,2023-07-12 08:28:00,4.81
NR2,2023-07-13 08:08:00,
NR2,2023-07-19 08:44:00,5.6
NR2,2023-08-03 09:01:00,5.88
NR2,2023-08-09 06:30:00,
NR2,2023-08-11 08:08:00,5.36
NR2,2023-08-17 08:07:00,5.16
NR2,2023-08-17 11:45:00,
NR2,2023-09-02 07:04:00,6.825
NR2,2023-09-02 07:04:00,6.92
NR2,2023-09-02 07:05:00,6.73
NR2,2023-09-02 07:06:00,6.525
NR2,2023-09-02 07:06:00,6.54
NR2,2023-09-02 07:07:00,6.51
NR2,2023-09-07 08:30:00,5.78
NR2,2023-09-07 08:30:00,5.48
NR2,2023-09-13 08:23:00,7.23
NR2,2023-09-13 08:24:00,6.91
NR2,2023-09-19 08:23:00,7.87
NR2,2023-09-19 08:24:00,7.51
NR2,2023-09-22 08:04:00,7.9
NR2,2023-09-22 08:05:00,7.38
NTKS10,2023-05-24 07:29:00,8.18
NTKS10,2023-05-24 07:30:00,8.1
NTKS10,2023-05-30 07:08:00,8.02
NTKS10,2023-05-30 07:10:00,7.9
NTKS10,2023-06-06 06:09:00,7.62
NTKS10,2023-06-06 06:11:00,7.52
NTKS10,2023-06-16 06:46:00,7.6
NTKS10,2023-06-16 06:48:00,7.49
NTKS10,2023-06-21 07:18:00,7.42
NTKS10,2023-06-21 07:19:00,7.31
NTKS10,2023-07-12 09:41:00,7.24
NTKS10,2023-07-12 09:44:00,7.01
NTKS10,2023-07-26 07:50:00,6.84
NTKS10,2023-07-26 07:54:00,6.67
NTKS10,2023-08-10 08:31:00,6.84
NTKS10,2023-08-10 08:37:00,6.75
NTKS10,2023-09-07 07:48:00,7.31
NTKS10,2023-09-07 07:50:00,7.16
NTKS10,2023-09-21 06:42:00,7.3
NTKS10,2023-09-21 06:44:00,7.18
NTKS10,2023-10-03 07:00:00,7.75
NTKS10,2023-10-03 07:01:00,7.64
NTKS10,2023-10-11 07:21:00,7.77
NTKS10,2023-10-11 07:22:00,7.69
NTKS10,2023-10-18 07:13:00,7.77
NTKS10,2023-10-18 07:15:00,7.67
OB1,2023-05-27 07:22:00,8.5
OB1,2023-05-27 07:36:00,8.5
OB1,2023-06-01 07:20:00,9
OB1,2023-06-01 07:50:00,7.5
OB1,2023-06-06 07:46:00,10
OB1,2023-06-06 08:21:00,7
OB1,2023-06-11 07:50:00,
OB1,2023-06-16 07:00:00,7.5
OB1,2023-06-16 07:45:00,8
OB1,2023-06-22 06:00:00,9.5
OB1,2023-06-22 06:30:00,9
OB1,2023-06-26 06:25:00,
OB1,2023-06-26 06:37:00,
OB1,2023-07-01 06:30:00,8
OB1,2023-07-01 06:45:00,10
OB1,2023-07-06 06:05:00,8
OB1,2023-07-06 06:32:00,12
OB1,2023-07-12 07:10:00,8
OB1,2023-07-12 07:45:00,7.5
OB1,2023-07-19 06:00:00,11
OB1,2023-07-19 06:25:00,10
OB1,2023-07-21 07:15:00,7.5
OB1,2023-07-21 07:43:00,7
OB1,2023-07-28 08:17:00,7
OB1,2023-07-28 08:32:00,8
OB1,2023-08-04 08:15:00,7
OB1,2023-08-04 08:26:00,8
OB1,2023-08-10 07:20:00,9
OB1,2023-08-10 07:40:00,
OB1,2023-08-24 07:20:00,8.5
OB1,2023-08-24 07:45:00,
OB1,2023-09-01 08:07:00,8.5
OB1,2023-09-01 08:56:00,10
OB1,2023-09-06 08:20:00,7
OB1,2023-09-06 08:45:00,7.5
OB1,2023-09-14 08:09:00,10
OB1,2023-09-14 08:30:00,7.5
OB1,2023-09-18 07:20:00,9
OB1,2023-09-18 07:40:00,6
OB10,2023-07-13 08:35:00,
OB10,2023-08-09 06:41:00,
OB10,2023-08-17 12:59:00,
OB2,2023-06-01 07:12:00,
OB2,2023-06-01 08:00:00,
OB2,2023-06-05 06:28:00,9
OB2,2023-06-05 06:55:00,8.5
OB2,2023-06-15 06:24:00,9
OB2,2023-06-15 06:42:00,8.5
OB2,2023-06-21 06:00:00,8.5
OB2,2023-06-21 06:20:00,8
OB2,2023-07-01 06:10:00,6.5
OB2,2023-07-01 06:30:00,6.5
OB2,2023-07-12 06:10:00,7.5
OB2,2023-07-12 06:25:00,7
OB2,2023-07-18 06:10:00,7
OB2,2023-07-18 06:30:00,6.5
OB2,2023-07-21 06:10:00,7.5
OB2,2023-07-21 06:17:00,7.25
OB2,2023-07-21 06:25:00,7
OB2,2023-07-21 06:40:00,5.5
OB2,2023-07-21 06:47:00,5.75
OB2,2023-07-21 06:55:00,6
OB2,2023-07-28 06:30:00,6.5
OB2,2023-07-28 06:50:00,7
OB2,2023-08-02 06:25:00,7
OB2,2023-08-02 06:45:00,7.5
OB2,2023-08-10 06:20:00,7.5
OB2,2023-08-10 06:35:00,7.5
OB2,2023-08-17 06:25:00,8.5
OB2,2023-08-17 06:45:00,7.5
OB2,2023-08-24 06:20:00,7.5
OB2,2023-08-24 06:40:00,8
OB2,2023-08-29 06:25:00,7.5
OB2,2023-08-29 06:45:00,7.5
OB2,2023-09-08 06:15:00,8.5
OB2,2023-09-08 06:35:00,6.5
OB2,2023-09-13 06:25:00,7
OB2,2023-09-13 06:45:00,7.5
OB2,2023-09-19 06:00:00,7.5
OB2,2023-09-19 06:20:00,8
OB2,2023-09-22 07:45:00,8.5
OB2,2023-09-22 08:05:00,8.5
OB3,2023-08-09 06:45:00,
OB3,2023-08-17 12:02:00,
OB3A,2023-05-27 08:54:00,8
OB3A,2023-06-01 08:59:00,8
OB3A,2023-07-01 08:43:00,8
OB3A,2023-07-11 06:57:00,6
OB3A,2023-07-18 08:58:00,7
OB3A,2023-07-22 08:47:00,6.5
OB3A,2023-07-22 08:53:00,6.5
OB3A,2023-07-22 08:59:00,6.5
OB3A,2023-07-29 08:58:00,6.5
OB3A,2023-08-02 08:41:00,7
OB3A,2023-08-17 08:52:00,5.5
OB3A,2023-08-25 08:59:00,6.5
OB3A,2023-08-30 07:09:00,6.5
OB3A,2023-09-02 08:57:00,7.5
OB3A,2023-09-06 08:50:00,7
OB3A,2023-09-12 06:30:00,7
OB3A,2023-09-18 08:58:00,7
OB3A,2023-09-23 08:13:00,7.5
OB6,2023-08-09 06:55:00,
OB6,2023-08-17 12:17:00,
OB7,2023-08-09 07:17:00,
OB7,2023-08-17 12:28:00,
OB8,2023-08-09 07:05:00,
OB8,2023-08-17 12:39:00,
OB9,2023-05-26 08:10:00,8.5
OB9,2023-06-06 08:20:00,8.5
OB9,2023-06-06 08:40:00,8.5
OB9,2023-06-15 08:16:00,8
OB9,2023-06-15 08:33:00,7.5
OB9,2023-06-21 06:25:00,8
OB9,2023-06-28 07:40:00,7
OB9,2023-06-28 07:58:00,7
OB9,2023-06-30 06:45:00,7
OB9,2023-06-30 07:06:00,7
OB9,2023-07-06 06:55:00,5.5
OB9,2023-07-18 07:25:00,6
OB9,2023-07-18 07:40:00,6.5
OB9,2023-07-22 07:10:00,6
OB9,2023-07-22 07:16:00,6
OB9,2023-07-22 07:23:00,6
OB9,2023-07-22 07:37:00,6.5
OB9,2023-07-22 07:42:00,5.75
OB9,2023-07-22 07:48:00,5
OB9,2023-07-28 08:00:00,7
OB9,2023-07-28 08:19:00,6.5
OB9,2023-08-03 07:17:00,7
OB9,2023-08-03 07:34:00,7.5
OB9,2023-08-09 07:10:00,
OB9,2023-08-10 08:02:00,6.5
OB9,2023-08-10 08:21:00,6
OB9,2023-08-15 07:29:00,6
OB9,2023-08-15 07:48:00,6
OB9,2023-08-17 12:48:00,
OB9,2023-09-19 06:45:00,3
OB9,2023-09-19 07:00:00,6.5
OB9,2023-09-22 07:55:00,6
PC1,2023-05-27 06:45:00,8
PC1,2023-05-27 07:10:00,8
PC1,2023-06-01 08:10:00,7
PC1,2023-06-01 08:30:00,7
PC1,2023-06-05 07:20:00,9
PC1,2023-06-05 07:40:00,9
PC1,2023-06-10 08:00:00,8
PC1,2023-06-10 08:20:00,8
PC1,2023-06-16 07:30:00,7
PC1,2023-06-16 07:40:00,7.5
PC1,2023-06-22 07:20:00,6.5
PC1,2023-06-22 07:35:00,6.5
PC1,2023-06-28 08:20:00,7
PC1,2023-06-28 08:40:00,6.5
PC1,2023-07-03 07:35:00,7
PC1,2023-07-03 07:50:00,7
PC1,2023-07-07 06:50:00,6
PC1,2023-07-13 09:48:00,
PC1,2023-07-14 07:20:00,5.5
PC1,2023-07-14 07:35:00,5.5
PC1,2023-07-20 07:30:00,6
PC1,2023-07-20 07:45:00,6
PC1,2023-07-27 07:25:00,
PC1,2023-07-29 07:30:00,6
PC1,2023-07-29 07:45:00,5.5
PC1,2023-08-04 07:30:00,6
PC1,2023-08-04 07:50:00,6
PC1,2023-08-09 07:15:00,
PC1,2023-08-09 07:15:00,
PC1,2023-08-09 07:16:00,
PC1,2023-08-11 07:45:00,6
PC1,2023-08-11 08:00:00,6
PC1,2023-08-17 08:05:00,6
PC1,2023-08-17 08:20:00,6
PC1,2023-08-17 12:21:00,
PC1,2023-08-24 07:55:00,6
PC1,2023-08-24 08:15:00,6
PC1,2023-08-30 08:45:00,6
PC1,2023-08-30 09:00:00,6
PC1,2023-09-03 07:15:00,6.5
PC1,2023-09-03 07:30:00,6.5
PC1,2023-09-07 07:10:00,6.5
PC1,2023-09-07 07:30:00,6.5
PC1,2023-09-14 07:30:00,6.5
PC1,2023-09-14 07:50:00,6.5
PC1,2023-09-19 08:00:00,7
PC1,2023-09-23 07:55:00,7.5
PC1,2023-09-23 08:10:00,7.5
PC3,2023-05-26 07:45:00,9
PC3,2023-05-26 08:15:00,10
PC3,2023-06-01 07:50:00,9.5
PC3,2023-06-01 07:58:00,9.5
PC3,2023-06-06 07:30:00,8
PC3,2023-06-06 07:38:00,8.5
PC3,2023-06-10 07:40:00,9
PC3,2023-06-10 07:50:00,10
PC3,2023-06-15 07:30:00,9.5
PC3,2023-06-15 07:51:00,7.5
PC3,2023-06-21 07:30:00,9.5
PC3,2023-06-21 07:40:00,8.5
PC3,2023-06-27 07:40:00,7.5
PC3,2023-06-27 07:46:00,8
PC3,2023-06-28 08:27:00,6.71
PC3,2023-06-28 08:30:00,6.49
PC3,2023-07-01 07:40:00,6.5
PC3,2023-07-01 07:49:00,7.5
PC3,2023-07-06 07:35:00,7.5
PC3,2023-07-06 07:45:00,6.5
PC3,2023-07-12 07:40:00,7
PC3,2023-07-12 07:50:00,6.5
PC3,2023-07-13 09:30:00,
PC3,2023-07-18 07:35:00,6
PC3,2023-07-18 07:50:00,6
PC3,2023-07-22 07:30:00,6
PC3,2023-07-22 07:47:00,6.5
PC3,2023-07-22 07:52:00,6
PC3,2023-07-22 08:05:00,7
PC3,2023-07-22 08:06:00,6.5
PC3,2023-07-22 08:20:00,7
PC3,2023-07-27 07:45:00,
PC3,2023-07-28 07:40:00,6.5
PC3,2023-07-28 07:50:00,7
PC3,2023-08-03 07:30:00,8
PC3,2023-08-03 07:47:00,7.5
PC3,2023-08-09 07:40:00,
PC3,2023-08-10 07:25:00,7
PC3,2023-08-10 07:45:00,8
PC3,2023-08-16 07:35:00,7
PC3,2023-08-16 07:45:00,7.5
PC3,2023-08-17 12:51:00,
PC3,2023-08-24 07:30:00,8.5
PC3,2023-08-24 07:50:00,7
PC3,2023-08-29 07:40:00,7
PC3,2023-08-29 07:50:00,7
PC3,2023-09-02 07:40:00,8
PC3,2023-09-02 07:55:00,8.5
PC3,2023-09-07 07:30:00,8.5
PC3,2023-09-07 07:50:00,9
PC3,2023-09-13 07:40:00,8
PC3,2023-09-13 07:55:00,8
PC3,2023-09-18 07:35:00,8.5
PC3,2023-09-18 07:50:00,8
PC3,2023-09-23 07:40:00,8.5
PC3,2023-09-23 07:50:00,9.5
PH2,2023-06-09 07:30:00,6.69
PH2,2023-06-09 07:33:00,6.58
PH2,2023-06-15 06:35:00,9
PH2,2023-06-15 07:06:00,8.5
PH2,2023-06-21 07:35:00,9
PH2,2023-06-21 07:55:00,8
PH2,2023-06-26 07:35:00,9
PH2,2023-06-26 07:52:00,9
PH2,2023-07-02 07:02:00,9.5
PH2,2023-07-02 07:18:00,9
PH2,2023-07-06 07:55:00,9.5
PH2,2023-07-06 08:13:00,8.5
PH2,2023-07-12 07:13:00,9
PH2,2023-07-12 07:25:00,8.5
PH2,2023-07-13 07:52:00,
PH2,2023-07-17 07:27:00,7.5
PH2,2023-07-17 07:42:00,7.5
PH2,2023-07-23 06:57:00,9
PH2,2023-07-23 07:01:00,9
PH2,2023-07-23 07:06:00,9
PH2,2023-07-23 07:17:00,8
PH2,2023-07-23 07:19:00,8
PH2,2023-07-23 07:22:00,8
PH2,2023-07-27 06:10:00,8.5
PH2,2023-07-27 06:19:00,
PH2,2023-07-27 06:22:00,8
PH2,2023-08-03 07:17:00,6.5
PH2,2023-08-03 07:29:00,7
PH2,2023-08-09 06:16:00,7.5
PH2,2023-08-09 06:28:00,7.5
PH2,2023-08-09 06:38:00,
PH2,2023-08-16 07:07:00,7.5
PH2,2023-08-16 07:18:00,7
PH2,2023-08-17 11:20:00,
PH2,2023-08-24 07:15:00,8.5
PH2,2023-08-24 07:25:00,8
PH2,2023-09-02 07:47:00,7.5
PH2,2023-09-02 07:47:00,8
PH2,2023-09-07 07:19:00,8.5
PH2,2023-09-07 07:31:00,8
PH2,2023-09-14 07:31:00,8.5
PH2,2023-09-14 07:42:00,7
PH2,2023-09-17 08:03:00,7.5
PH2,2023-09-17 08:14:00,7.5
PH2,2023-09-24 07:44:00,8.5
PH2,2023-09-24 07:55:00,8.5
PH3,2023-07-13 08:00:00,
PH3,2023-07-27 06:45:00,
PH3,2023-08-09 06:45:00,
PH3,2023-08-17 11:50:00,
PH4,2023-07-13 08:07:00,
PH4,2023-07-27 06:54:00,
PH4,2023-08-09 06:59:00,
PH4,2023-08-17 11:55:00,
PH5,2023-07-13 08:16:00,
PH5,2023-07-27 07:01:00,
PH5,2023-08-09 07:08:00,
PH5,2023-08-17 12:01:00,
PH6,2023-07-13 08:28:00,
PH6,2023-07-27 07:08:00,
PH6,2023-08-09 07:16:00,
PH6,2023-08-17 12:15:00,
PIC1,2023-05-26 07:05:00,8
PIC1,2023-06-01 07:00:00,8
PIC1,2023-06-01 07:35:00,8.5
PIC1,2023-06-06 06:30:00,6.5
PIC1,2023-06-06 07:03:00,7
PIC1,2023-06-10 07:55:00,8.5
PIC1,2023-06-10 08:22:00,9
PIC1,2023-06-16 07:12:00,7.5
PIC1,2023-06-16 07:51:00,7.5
PIC1,2023-06-22 08:36:00,8
PIC1,2023-06-22 08:52:00,8.5
PIC1,2023-06-29 07:10:00,8.5
PIC1,2023-06-29 07:37:00,8.5
PIC1,2023-07-01 07:23:00,10.5
PIC1,2023-07-01 07:52:00,9.5
PIC1,2023-07-06 07:12:00,6
PIC1,2023-07-06 07:46:00,6.5
PIC1,2023-07-12 06:22:00,6.5
PIC1,2023-07-12 06:52:00,7
PIC1,2023-07-13 08:15:00,
PIC1,2023-07-18 06:05:00,6
PIC1,2023-07-18 06:27:00,5.5
PIC1,2023-07-22 07:10:00,6
PIC1,2023-07-22 07:22:00,6
PIC1,2023-07-22 07:35:00,6
PIC1,2023-07-22 08:10:00,6
PIC1,2023-07-22 08:26:00,6
PIC1,2023-07-22 08:42:00,6
PIC1,2023-07-27 06:45:00,
PIC1,2023-07-28 07:07:00,5.5
PIC1,2023-07-28 07:34:00,5
PIC1,2023-08-04 06:25:00,6.5
PIC1,2023-08-09 06:20:00,
PIC1,2023-08-10 08:15:00,7
PIC1,2023-08-10 08:50:00,7
PIC1,2023-08-16 08:17:00,8.5
PIC1,2023-08-16 08:44:00,8
PIC1,2023-08-17 12:15:00,
PIC1,2023-08-24 06:55:00,7
PIC1,2023-08-24 07:10:00,8
PIC1,2023-08-29 06:50:00,7.5
PIC1,2023-08-29 07:05:00,6.5
PIC1,2023-09-03 08:10:00,6
PIC1,2023-09-03 08:10:00,6.5
PIC1,2023-09-07 07:11:00,7
PIC1,2023-09-13 06:23:00,6.5
PIC1,2023-09-13 07:10:00,6.5
PIC1,2023-09-23 06:30:00,8
PIC1,2023-09-23 06:50:00,7.5
PKR1,2023-05-31 08:07:00,8.12
PKR1,2023-06-05 08:05:00,8.15
PKR1,2023-06-09 07:29:00,7.65
PKR1,2023-06-14 07:41:00,6.51
PKR1,2023-06-20 07:30:00,6.2
PKR1,2023-06-26 07:44:00,6.41
PKR1,2023-06-30 08:56:00,5.51
PKR1,2023-07-05 07:33:00,5.08
PKR1,2023-07-11 08:05:00,6.07
PKR1,2023-07-13 09:12:00,
PKR1,2023-07-18 08:00:00,3.63
PKR1,2023-07-21 08:20:00,5.13
PKR1,2023-07-27 07:26:00,
PKR1,2023-07-28 07:33:00,5.43
PKR1,2023-08-02 07:42:00,6.11
PKR1,2023-08-09 07:38:00,
PKR1,2023-08-10 08:08:00,4.27
PKR1,2023-08-16 08:46:00,6.44
PKR1,2023-08-17 12:23:00,
PKR1,2023-08-23 07:56:00,7.13
PL2N,2023-07-13 08:58:00,
PL2N,2023-07-27 07:36:00,
PL2N,2023-08-09 07:14:00,
PL2N,2023-08-17 12:42:00,
PL2X,2023-05-27 07:08:00,7
PL2X,2023-06-01 07:00:00,7
PL2X,2023-06-04 07:55:00,7
PL2X,2023-06-11 06:25:00,6.5
PL2X,2023-06-17 07:01:00,7
PL2X,2023-06-21 07:03:00,6.5
PL2X,2023-06-27 06:27:00,6.5
PL2X,2023-07-01 06:50:00,7.5
PL2X,2023-07-06 06:23:00,6.5
PL2X,2023-07-11 06:35:00,5
PL2X,2023-07-18 06:46:00,7
PL2X,2023-07-22 06:24:00,5
PL2X,2023-07-22 06:29:00,5
PL2X,2023-07-22 06:35:00,5
PL2X,2023-07-28 06:53:00,5.5
PL2X,2023-08-04 07:04:00,6.5
PL2X,2023-08-10 07:17:00,7.5
PL2X,2023-08-16 07:23:00,6.5
PL2X,2023-08-24 07:31:00,6.5
PL2X,2023-08-29 07:08:00,7
PL2X,2023-09-02 06:27:00,7
PL2X,2023-09-07 07:32:00,6
PL2X,2023-09-13 08:50:00,5.71
PL2X,2023-09-13 08:52:00,4.14
PL2X,2023-09-24 07:15:00,7.5
PN1,2023-06-07 08:00:00,6.5
PN1,2023-06-07 08:15:00,10
PN1,2023-06-11 08:45:00,8
PN1,2023-06-15 08:10:00,7
PN1,2023-06-15 08:15:00,6.5
PN1,2023-07-01 08:25:00,6.5
PN1,2023-07-01 08:50:00,
PN1,2023-07-06 07:26:00,
PN1,2023-07-06 07:56:00,6
PN1,2023-08-09 06:00:00,
PN1,2023-08-17 10:30:00,
PN1,2023-09-07 06:04:00,7.22
